slug,question,fav_price,fav_won,pnl,volume,closed_time
ucl-psg1-liv1-2026-04-08-exact-score-0-0,Exact Score: Paris Saint-Germain FC 0 - 0 Liverpool FC?,0.955,True,0.03712041884816753,7575.158272,2026-04-08 23:50:41+00:00
highest-temperature-in-moscow-on-april-9-2026-7c,Will the highest temperature in Moscow be 7°C on April 9?,0.955,True,0.03712041884816753,6701.970174999999,2026-04-09 23:12:01+00:00
highest-temperature-in-munich-on-april-8-2026-19c,Will the highest temperature in Munich be 19°C on April 8?,0.955,True,0.03712041884816753,5911.993763000004,2026-04-09 01:01:11+00:00
highest-temperature-in-istanbul-on-april-13-2026-11c,Will the highest temperature in Istanbul be 11°C on April 13?,0.955,True,0.03712041884816753,6923.6833050000005,2026-04-13 11:53:01+00:00
will-the-us-flu-hospitalization-rate-per-100000-in-week-13-be-between-80-and-85,"Will the U.S. flu hospitalization rate per 100,000 in Week 13 be between 80 and 85?",0.955,True,0.03712041884816753,7623.018525999999,2026-04-10 17:59:37+00:00
will-the-vegas-golden-knights-make-the-nhl-playoffs,Will the Vegas Golden Knights make the NHL Playoffs?,0.955,True,0.03712041884816753,6479.521773,2026-04-12 06:14:47+00:00
will-trumps-approval-rating-be-between-38pt5-and-38pt9-on-april-10-2026,"Will Trump’s approval rating be between 38.5 and 38.9 on April 10, 2026?",0.955,True,0.03712041884816753,9109.307935999992,2026-04-11 13:54:37+00:00
highest-temperature-in-munich-on-april-10-2026-16c,Will the highest temperature in Munich be 16°C on April 10?,0.9555,True,0.03657247514390361,8001.269192000005,2026-04-11 00:54:35+00:00
highest-temperature-in-tel-aviv-on-april-7-2026-24corhigher,Will the highest temperature in Tel Aviv be 24°C or higher on April 7?,0.9555,True,0.03657247514390361,6596.302287999999,2026-04-08 00:44:49+00:00
highest-temperature-in-hong-kong-on-april-7-2026-25c,Will the highest temperature in Hong Kong be 25°C on April 7?,0.9555,True,0.03657247514390361,5002.789369000003,2026-04-08 09:08:35+00:00
highest-temperature-in-ankara-on-april-12-2026-7c,Will the highest temperature in Ankara be 7°C on April 12?,0.9555,True,0.03657247514390361,8603.141984000002,2026-04-12 11:39:25+00:00
highest-temperature-in-paris-on-april-12-2026-11c,Will the highest temperature in Paris be 11°C on April 12?,0.9555,True,0.03657247514390361,5110.242811000001,2026-04-12 14:44:03+00:00
highest-temperature-in-tel-aviv-on-april-9-2026-24c,Will the highest temperature in Tel Aviv be 24°C on April 9?,0.956,True,0.03602510460251041,5037.138717000001,2026-04-10 01:00:25+00:00
lal-bil-vil-2026-04-12-spread-away-2pt5,Spread: Villarreal CF (-2.5),0.956,True,0.03602510460251041,6130.882959,2026-04-12 23:30:19+00:00
highest-temperature-in-atlanta-on-april-13-2026-76-77f,Will the highest temperature in Atlanta be between 76-77°F on April 13?,0.956,True,0.03602510460251041,5831.941000999999,2026-04-13 21:33:23+00:00
highest-temperature-in-sao-paulo-on-april-6-2026-31c,Will the highest temperature in Sao Paulo be 31°C on April 6?,0.956,True,0.03602510460251041,7240.932449000002,2026-04-07 05:46:05+00:00
highest-temperature-in-houston-on-april-11-2026-74-75f,Will the highest temperature in Houston be between 74-75°F on April 11?,0.956,True,0.03602510460251041,5624.532375999998,2026-04-11 17:31:45+00:00
highest-temperature-in-chongqing-on-april-12-2026-27c,Will the highest temperature in Chongqing be 27°C on April 12?,0.9565,True,0.03547830632514382,5465.167326000001,2026-04-12 19:06:23+00:00
highest-temperature-in-buenos-aires-on-april-13-2026-21c,Will the highest temperature in Buenos Aires be 21°C on April 13?,0.957,True,0.03493207941483801,5785.999010000001,2026-04-13 16:52:29+00:00
highest-temperature-in-houston-on-april-12-2026-64-65f,Will the highest temperature in Houston be between 64-65°F on April 12?,0.957,True,0.03493207941483801,6403.289000000001,2026-04-12 09:03:21+00:00
highest-temperature-in-buenos-aires-on-april-12-2026-28c,Will the highest temperature in Buenos Aires be 28°C on April 12?,0.957,True,0.03493207941483801,5666.783604999999,2026-04-13 06:24:45+00:00
will-hgni-hoydal-be-the-next-lgmaur-of-the-faroe-islands-following-the-2026-faroese-general-election,Will Høgni Hoydal be the next Løgmaður of the Faroe Islands following the 2026 Faroese general election?,0.9575,True,0.03438642297650119,8358.452118000005,2026-04-13 15:59:35+00:00
will-the-price-of-ethereum-be-between-2300-2400-on-april-10,"Will the price of Ethereum be between $2,300 and $2,400 on April 10?",0.958,True,0.03384133611691032,8819.838319999997,2026-04-10 19:14:39+00:00
highest-temperature-in-dallas-on-april-8-2026-70-71f,Will the highest temperature in Dallas be between 70-71°F on April 8?,0.958,True,0.03384133611691032,5519.353027999998,2026-04-08 20:00:15+00:00
highest-temperature-in-wuhan-on-april-6-2026-20corbelow,Will the highest temperature in Wuhan be 20°C or below on April 6?,0.958,True,0.03384133611691032,5109.268545999999,2026-04-06 08:55:45+00:00
highest-temperature-in-atlanta-on-april-9-2026-64-65f,Will the highest temperature in Atlanta be between 64-65°F on April 9?,0.9585,True,0.0332968179447053,5873.120484999998,2026-04-09 20:03:39+00:00
sud-cam-juv-2026-04-16-spread-away-1pt5,Spread: CA Juventud (-1.5),0.9585,True,0.0332968179447053,8720.398188000003,2026-04-17 02:32:46+00:00
highest-temperature-in-nyc-on-april-11-2026-68-69f,Will the highest temperature in New York City be between 68-69°F on April 11?,0.959,True,0.032752867570385875,6285.6415110000025,2026-04-12 08:03:05+00:00
highest-temperature-in-dallas-on-april-7-2026-78-79f,Will the highest temperature in Dallas be between 78-79°F on April 7?,0.959,True,0.032752867570385875,5746.047049,2026-04-08 08:50:37+00:00
will-there-be-4-buzzer-beaters-during-the-2026-mens-ncaa-tournament,Will there be 4+ buzzer beaters during the 2026 Men's NCAA Tournament?,0.9595,True,0.032209484106305426,6211.4405,2026-04-07 06:00:51+00:00
highest-temperature-in-munich-on-april-10-2026-15c,Will the highest temperature in Munich be 15°C on April 10?,0.9595,True,0.032209484106305426,9356.513340000012,2026-04-11 00:53:43+00:00
highest-temperature-in-buenos-aires-on-april-8-2026-18c,Will the highest temperature in Buenos Aires be 18°C on April 8?,0.9595,True,0.032209484106305426,5583.755099,2026-04-08 17:48:43+00:00
highest-temperature-in-chongqing-on-april-12-2026-19c,Will the highest temperature in Chongqing be 19°C on April 12?,0.96,True,0.03166666666666674,6804.357167000002,2026-04-12 07:22:49+00:00
highest-temperature-in-sao-paulo-on-april-11-2026-27c,Will the highest temperature in Sao Paulo be 27°C on April 11?,0.96,True,0.03166666666666674,6316.493284000004,2026-04-12 06:32:51+00:00
ucl-liv1-psg1-2026-04-14-exact-score-0-3,Exact Score: Liverpool FC 0 - 3 Paris Saint-Germain FC?,0.96,True,0.03166666666666674,5975.689859000001,2026-04-15 00:28:16+00:00
highest-temperature-in-istanbul-on-april-9-2026-17corhigher,Will the highest temperature in Istanbul be 17°C or higher on April 9?,0.96,True,0.03166666666666674,6696.850123999999,2026-04-10 01:00:33+00:00
highest-temperature-in-wuhan-on-april-13-2026-26c,Will the highest temperature in Wuhan be 26°C on April 13?,0.96,True,0.03166666666666674,8774.762617000004,2026-04-13 19:32:17+00:00
highest-temperature-in-mexico-city-on-april-7-2026-27c,Will the highest temperature in Mexico City be 27°C on April 7?,0.96,True,0.03166666666666674,5711.756418000002,2026-04-08 09:30:09+00:00
sud-blo-riv-2026-04-08-spread-home-2pt5,Spread: Club Blooming (-2.5),0.96,True,0.03166666666666674,5372.853437000001,2026-04-09 05:33:41+00:00
highest-temperature-in-sao-paulo-on-april-6-2026-25c,Will the highest temperature in Sao Paulo be 25°C on April 6?,0.96,True,0.03166666666666674,6523.8581289999975,2026-04-06 18:41:25+00:00
chi-ygb-zhe-2026-04-10-spread-home-2pt5,Spread: Dalian Yingbo FC (-2.5),0.9,False,-1.01,8826.240203000001,2026-04-10 15:59:41+00:00
will-jynxi-win-the-pogchamps-chess-tournament,Will Jynxzi win the PogChamps chess tournament?,0.905,False,-1.01,6385.252968000001,2026-04-11 03:44:27+00:00
will-open-reach-5-25-by-april-13-2026,Will Opendoor Technologies Inc. (OPEN) hit (HIGH) $5.25 Week of April 13 2026?,0.94,False,-1.01,5834.0521499999995,2026-04-16 16:59:58+00:00
lal-cel-ovi-2026-04-12-spread-away-1pt5,Spread: Real Oviedo (-1.5),0.9299999999999999,False,-1.01,8114.119502000002,2026-04-12 21:18:05+00:00
highest-temperature-in-san-francisco-on-april-8-2026-70-71f,Will the highest temperature in San Francisco be between 70-71°F on April 8?,0.91,False,-1.01,7202.7325519999995,2026-04-09 10:20:13+00:00
tur-riz-sam-2026-04-09-spread-home-2pt5,Spread: Çaykur Rizespor (-2.5),0.9,False,-1.01,7265.409974999998,2026-04-09 21:03:55+00:00
col-ray-aek1-2026-04-09-spread-home-2pt5,Spread: Rayo Vallecano de Madrid (-2.5),0.905,False,-1.01,9325.999587,2026-04-09 20:53:07+00:00
will-anaconda-be-the-top-global-netflix-movie-this-week,"Will ""Anaconda"" be the top global Netflix movie this week?",0.92,False,-1.01,9221.316209000006,2026-04-07 22:49:35+00:00
ucl-rma1-bay1-2026-04-07-exact-score-1-2,Exact Score: Real Madrid CF 1 - 2 FC Bayern München?,0.91,False,-1.01,6889.864706999997,2026-04-08 00:18:23+00:00
highest-temperature-in-istanbul-on-april-6-2026-18c,Will the highest temperature in Istanbul be 18°C on April 6?,0.88,False,-1.01,9348.000709999995,2026-04-07 00:17:47+00:00
highest-temperature-in-mexico-city-on-april-5-2026-26c,Will the highest temperature in Mexico City be 26°C on April 5?,0.91,False,-1.01,7309.416349999999,2026-04-06 09:24:43+00:00
will-trump-say-strait-of-trump-or-trump-strait-in-april,"Will Trump say ""Strait of Trump"" or ""Trump Strait"" in April?",0.915,False,-1.01,9418.134391,2026-04-15 16:46:04+00:00
